"GEO_ID","NAME","P003001","P003002","P003003","P003004","P003005","P003006","P003007","P003008"
"id","Geographic Area Name","Total","Total!!White alone","Total!!Black or African American alone","Total!!American Indian and Alaska Native alone","Total!!Asian alone","Total!!Native Hawaiian and Other Pacific Islander alone","Total!!Some Other Race alone","Total!!Two or More Races"
"1600000US1347952","Lumber City city, Georgia","1328","635","678","1","0","0","5","9"
"1600000US1347560","Louisville city, Georgia","2493","711","1754","1","15","0","5","7"
"1600000US1347616","Lovejoy city, Georgia","6422","1209","4563","34","42","0","406","168"
"1600000US1347784","Ludowici city, Georgia","1703","1053","545","11","8","3","29","54"
"1600000US1347896","Lula city, Georgia","2758","2373","205","20","29","0","73","58"
"1600000US1347980","Lumpkin city, Georgia","2741","422","910","5","28","0","1365","11"
"1600000US1348008","Luthersville city, Georgia","874","385","430","6","5","0","23","25"
"1600000US1348092","Lyerly town, Georgia","540","523","5","0","6","0","1","5"
"1600000US1348232","Lyons city, Georgia","4367","2221","1481","9","10","6","516","124"
"1600000US1348848","McIntyre town, Georgia","650","193","404","4","0","0","38","11"
"1600000US1348288","Mableton CDP, Georgia","37115","16932","14660","252","816","22","3335","1098"
"1600000US1348428","McCaysville city, Georgia","1056","1038","2","0","6","0","3","7"
"1600000US1348624","McDonough city, Georgia","22084","7695","12857","59","391","18","489","575"
"1600000US1349000","Macon city, Georgia","91351","26087","62060","179","701","48","977","1299"
"1600000US1349084","McRae city, Georgia","5740","2704","2309","21","88","4","409","205"
"1600000US1349196","Madison city, Georgia","3979","2022","1813","5","38","0","52","49"
"1600000US4103650","Baker City city, Oregon","9828","9294","45","110","52","1","95","231"
"1600000US4105350","Beaverton city, Oregon","89803","65566","2370","576","9438","415","7394","4044"
"1600000US4226376","Flourtown CDP, Pennsylvania","4538","4113","242","3","96","1","17","66"
"1600000US4226397","Flying Hills CDP, Pennsylvania","2568","2403","71","4","53","0","19","18"
"1600000US4226504","Force CDP, Pennsylvania","253","252","0","0","0","0","0","1"
"1600000US4226408","Folcroft borough, Pennsylvania","6606","4432","1715","20","190","3","90","156"
"1600000US4226432","Folsom CDP, Pennsylvania","8323","7746","280","6","146","1","43","101"
"1600000US4226488","Foot of Ten CDP, Pennsylvania","672","660","3","0","1","0","1","7"
"1600000US4226512","Ford City borough, Pennsylvania","2991","2858","88","3","2","0","5","35"
"1600000US4226520","Ford Cliff borough, Pennsylvania","371","358","3","0","7","0","0","3"
"1600000US4226560","Forest City borough, Pennsylvania","1911","1848","18","2","11","2","3","27"
"1600000US4226592","Forest Hills borough, Pennsylvania","6518","5715","596","6","77","1","26","97"
"1600000US4226704","Forestville CDP, Pennsylvania","435","433","0","0","1","0","0","1"
"1600000US4226760","Forksville borough, Pennsylvania","145","137","3","4","0","0","0","1"
"1600000US4226812","Fort Indiantown Gap CDP, Pennsylvania","143","140","1","0","0","0","0","2"
"1600000US4226960","Foster Brook CDP, Pennsylvania","1251","1227","3","9","8","0","1","3"
"1600000US4226824","Fort Loudon CDP, Pennsylvania","886","858","4","1","3","0","2","18"
"1600000US4226872","Fort Washington CDP, Pennsylvania","5446","4765","247","4","335","1","25","69"
"1600000US4226880","Forty Fort borough, Pennsylvania","4214","4086","41","2","32","0","9","44"
"1600000US4226984","Foundryville CDP, Pennsylvania","256","247","0","0","1","0","4","4"
"1600000US4227008","Fountain Hill borough, Pennsylvania","4597","3740","302","6","38","0","355","156"
"1600000US4227024","Fountain Springs CDP, Pennsylvania","278","270","5","1","0","0","1","1"
"1600000US4227112","Foxburg borough, Pennsylvania","183","179","0","0","1","0","0","3"
"1600000US4227120","Fox Chapel borough, Pennsylvania","5388","4950","46","6","307","3","12","64"
"1600000US4227130","Fox Chase CDP, Pennsylvania","1622","1478","59","2","27","1","24","31"
"1600000US4227207","Fox Run CDP, Pennsylvania","3282","3142","34","6","58","1","9","32"
"1600000US4227456","Franklin city, Pennsylvania","6545","6115","178","18","47","0","25","162"
"1600000US4227232","Frackville borough, Pennsylvania","3805","3714","12","6","34","0","24","15"
"1600000US4227312","Frankfort Springs borough, Pennsylvania","130","128","1","0","0","0","0","1"
"1600000US4227360","Franklin borough, Pennsylvania","323","301","15","0","0","0","0","7"
"1600000US4227552","Franklin Park borough, Pennsylvania","13470","11698","163","16","1397","7","32","157"
"1600000US4227576","Franklintown borough, Pennsylvania","489","465","7","0","2","0","6","9"
"1600000US4227648","Fredericksburg CDP (Crawford County), Pennsylvania","733","708","11","3","2","1","4","4"
"1600000US4227656","Fredericksburg CDP (Lebanon County), Pennsylvania","1357","1292","25","0","15","2","12","11"
"1600000US4227672","Fredericktown CDP, Pennsylvania","403","374","21","1","0","0","1","6"
"1600000US4227688","Fredonia borough, Pennsylvania","502","487","0","3","1","0","0","11"
"1600000US4227760","Freemansburg borough, Pennsylvania","2636","1860","359","12","22","1","268","114"
"1600000US4227696","Freeburg borough, Pennsylvania","575","568","1","0","1","0","0","5"
"1600000US4227712","Freedom borough, Pennsylvania","1569","1440","65","0","9","0","7","48"
"1600000US4227744","Freeland borough, Pennsylvania","3531","3382","21","4","19","0","54","51"
"1600000US4227784","Freeport borough, Pennsylvania","1813","1755","10","2","3","4","10","29"
"1600000US4227928","Friedens CDP, Pennsylvania","1523","1517","0","1","2","0","0","3"
"1600000US4227936","Friedensburg CDP, Pennsylvania","858","844","1","0","2","0","2","9"
"1600000US4228144","Fullerton CDP, Pennsylvania","14925","11313","1279","66","860","4","931","472"
"1600000US4227968","Friendsville borough, Pennsylvania","111","102","7","2","0","0","0","0"
"1600000US4228014","Frizzleburg CDP, Pennsylvania","602","581","6","0","0","0","1","14"
"1600000US4228128","Frystown CDP, Pennsylvania","380","355","3","0","6","0","6","10"
"1600000US4228456","Garden View CDP, Pennsylvania","2503","2411","35","5","17","0","5","30"
"1600000US4228280","Galeton borough, Pennsylvania","1149","1115","10","0","5","0","2","17"
"1600000US4228328","Gallitzin borough, Pennsylvania","1668","1643","10","0","1","0","4","10"
"1600000US4228376","Gap CDP, Pennsylvania","1931","1818","28","1","31","0","21","32"
"1600000US4228488","Gardners CDP, Pennsylvania","150","129","4","1","0","0","6","10"
"1600000US4228520","Garrett borough, Pennsylvania","456","455","0","0","0","0","0","1"
"1600000US4228600","Gastonville CDP, Pennsylvania","2818","2760","18","4","11","0","7","18"
"1600000US4228720","Geistown borough, Pennsylvania","2467","2400","12","0","36","0","7","12"
"1600000US4228768","Geneva CDP, Pennsylvania","109","106","1","0","0","0","0","2"
"1600000US4228824","Georgetown borough, Pennsylvania","174","173","0","0","0","0","0","1"
"1600000US4271032","Skyline View CDP, Pennsylvania","4003","3690","96","7","112","0","27","71"
"1600000US4271160","Slickville CDP, Pennsylvania","388","373","9","0","0","0","0","6"
"1600000US4228828","Georgetown CDP (Lancaster County), Pennsylvania","1022","1019","1","1","1","0","0","0"
"1600000US4228832","Georgetown CDP (Luzerne County), Pennsylvania","1640","1586","18","1","13","0","5","17"
"1600000US4271056","Slabtown CDP, Pennsylvania","156","156","0","0","0","0","0","0"
"1600000US1912000","Cedar Rapids city, Iowa","126326","111144","7046","392","2796","147","1174","3627"
"1600000US1912225","Center Junction city, Iowa","111","111","0","0","0","0","0","0"
"1600000US1912315","Centerville city, Iowa","5528","5337","51","20","19","1","16","84"
"1600000US1912495","Central City city, Iowa","1257","1236","7","3","2","0","1","8"
"1600000US1912630","Centralia city, Iowa","134","132","0","0","0","0","0","2"
"1600000US1912675","Chapin CDP, Iowa","87","83","0","0","0","0","0","4"
"1600000US1912720","Chariton city, Iowa","4321","4266","7","2","9","3","7","27"
"1600000US1912765","Charles City city, Iowa","7652","7091","191","12","195","4","76","83"
"1600000US2000475","Agenda city, Kansas","68","66","0","0","0","0","0","2"
"1600000US2000550","Agra city, Kansas","267","254","1","5","1","0","0","6"
"1600000US2000825","Albert city, Kansas","175","169","0","1","0","0","3","2"
"1600000US2001625","Altoona city, Kansas","414","394","0","5","0","0","0","15"
"1600000US2000950","Alden city, Kansas","148","140","0","0","1","0","0","7"
"1600000US2001050","Alexander city, Kansas","65","65","0","0","0","0","0","0"
"1600000US2001425","Almena city, Kansas","408","398","2","1","0","0","6","1"
"1600000US2001550","Altamont city, Kansas","1080","1001","7","21","0","0","5","46"
"1600000US2002250","Argonia city, Kansas","501","484","4","3","0","0","0","10"
"1600000US2002325","Arlington city, Kansas","473","465","3","1","0","0","0","4"
"1600000US2002375","Arma city, Kansas","1481","1437","1","20","1","0","7","15"
"1600000US2002600","Asherville CDP, Kansas","28","27","0","0","0","0","0","1"
"1600000US2002675","Ashland city, Kansas","867","804","0","8","4","1","20","30"
"1600000US2002300","Arkansas City city, Kansas","12415","9852","487","334","79","15","1075","573"
"1600000US2003050","Atlanta city, Kansas","195","162","0","8","0","0","9","16"
"1600000US2002850","Assaria city, Kansas","413","406","0","1","0","0","0","6"
"1600000US2002900","Atchison city, Kansas","11021","9686","789","65","54","8","76","343"
"1600000US2003025","Athol city, Kansas","44","39","0","0","0","0","0","5"
"1600000US2003100","Attica city, Kansas","626","599","5","9","0","0","8","5"
"1600000US2003300","Augusta city, Kansas","9274","8739","35","116","58","9","100","217"
"1600000US2003425","Aurora city, Kansas","60","58","0","2","0","0","0","0"
"1600000US2004400","Basehor city, Kansas","4613","4340","117","19","25","1","24","87"
"1600000US2003675","Baileyville CDP, Kansas","181","178","0","0","0","0","0","3"
"1600000US2003900","Baldwin City city, Kansas","4515","4215","95","32","23","1","28","121"
"1600000US2004350","Bartlett city, Kansas","80","61","0","6","0","0","0","13"
"1600000US2004450","Bassett city, Kansas","14","14","0","0","0","0","0","0"
"1600000US2004625","Baxter Springs city, Kansas","4238","3610","33","262","16","59","17","241"
"1600000US2004775","Bazine city, Kansas","334","280","0","8","0","0","41","5"
"1600000US2005337","Bel Aire city, Kansas","6769","5492","583","60","303","1","92","238"
"1600000US2005775","Beloit city, Kansas","3835","3761","10","17","6","5","7","29"
"1600000US2005500","Belle Plaine city, Kansas","1681","1615","6","19","2","1","9","29"
"1600000US2005600","Belleville city, Kansas","1991","1941","6","4","11","0","9","20"
"1600000US2005825","Belpre city, Kansas","84","74","0","1","0","0","9","0"
"1600000US2005925","Belvue city, Kansas","205","200","0","0","0","0","0","5"
"1600000US2005975","Bendena CDP, Kansas","117","115","0","0","0","0","0","2"
"1600000US2006000","Benedict city, Kansas","73","65","0","2","0","0","3","3"
"1600000US2006075","Bennington city, Kansas","672","657","2","6","0","0","0","7"
"1600000US2006125","Bentley city, Kansas","530","488","5","16","4","0","11","6"
"1600000US2006175","Benton city, Kansas","880","856","1","5","6","0","4","8"
"1600000US2003250","Auburn city, Kansas","1227","1161","7","5","3","1","3","47"
"1600000US2003150","Atwood city, Kansas","1194","1160","2","3","1","0","12","16"
"1600000US2003600","Axtell city, Kansas","406","393","0","0","0","0","0","13"
"1600000US2004225","Barnard city, Kansas","70","70","0","0","0","0","0","0"
"1600000US2004900","Beattie city, Kansas","200","190","2","3","0","0","2","3"
"1600000US2004250","Barnes city, Kansas","159","151","0","2","0","0","6","0"
"1600000US2006950","Bison city, Kansas","255","249","0","2","0","0","1","3"
"1600000US2006500","Beverly city, Kansas","162","162","0","0","0","0","0","0"
"1600000US2006275","Bern city, Kansas","166","151","1","5","0","0","5","4"
"1600000US2006825","Bird City city, Kansas","447","430","0","2","0","0","4","11"
"1600000US2007600","Blue Mound city, Kansas","275","268","1","1","0","0","0","5"
"1600000US2007650","Blue Rapids city, Kansas","1019","990","3","11","0","0","6","9"
"1600000US2007775","Bluff City city, Kansas","65","65","0","0","0","0","0","0"
"1600000US2007825","Bogue city, Kansas","143","134","4","0","3","0","0","2"
"1600000US2007975","Bonner Springs city, Kansas","7314","6202","398","68","35","7","364","240"
"1600000US2008425","Brewster city, Kansas","305","282","0","6","1","1","12","3"
"1600000US2143668","Lakeview Heights city, Kentucky","185","182","1","1","0","0","1","0"
"1600000US2143840","Lancaster city, Kentucky","3442","3075","243","5","8","0","64","47"
"1600000US2143900","Langdon Place city, Kentucky","936","743","104","5","51","0","12","21"
"1600000US2144146","Lawrenceburg city, Kentucky","10505","9806","340","22","79","4","95","159"
"1600000US2144344","Lebanon city, Kentucky","5539","4112","1037","4","53","2","153","178"
"1600000US2144686","Leitchfield city, Kentucky","6699","6327","207","13","51","4","15","82"
"1600000US2008475","Bronson city, Kansas","323","291","11","3","0","0","12","6"
"1600000US4859576","Princeton city, Texas","6807","5330","433","49","82","2","729","182"
"1600000US4859396","Presidio city, Texas","4426","3756","27","17","74","0","485","67"
"1600000US4859420","Preston CDP, Texas","2096","1987","2","26","12","0","15","54"
"1600000US4859540","Primera town, Texas","4070","3466","26","30","6","0","469","73"
"1600000US4859636","Progreso city, Texas","5507","4625","12","31","3","0","767","69"
"1600000US4859642","Progreso Lakes city, Texas","240","235","2","1","0","0","2","0"
"1600000US4859696","Prosper town, Texas","9423","8204","496","53","179","2","260","229"
"1600000US4859726","Providence CDP, Texas","4786","4181","245","34","43","6","125","152"
"1600000US4859794","Pueblo East CDP, Texas","0","0","0","0","0","0","0","0"
"1600000US4859798","Pueblo Nuevo CDP, Texas","521","503","0","5","0","0","5","8"
"1600000US4859984","Putnam town, Texas","94","91","0","0","0","0","3","0"
"1600000US4859996","Pyote town, Texas","114","97","1","7","0","0","7","2"
"1600000US4860080","Queen City city, Texas","1476","1162","269","3","3","0","13","26"
"1600000US4860020","Quail CDP, Texas","19","18","0","1","0","0","0","0"
"1600000US4860026","Quail Creek CDP, Texas","1628","1417","68","6","4","0","119","14"
"1600000US4860044","Quanah city, Texas","2641","2218","185","11","9","0","130","88"
"1600000US4860092","Quemado CDP, Texas","230","229","0","0","0","0","1","0"
"1600000US4860098","Quesada CDP, Texas","25","24","0","0","0","0","0","1"
"1600000US4860140","Quinlan city, Texas","1394","1312","8","13","16","4","17","24"
"1600000US4860164","Quintana town, Texas","56","45","1","0","1","0","4","5"
"1600000US4860176","Quitaque city, Texas","411","333","21","1","0","0","30","26"
"1600000US4860188","Quitman city, Texas","1809","1628","92","6","19","0","26","38"
"1600000US5050200","Northfield village, Vermont","2101","1991","28","10","11","0","4","57"
"1600000US5050500","North Hartland CDP, Vermont","302","295","3","0","2","0","0","2"
"1600000US5051925","North Springfield CDP, Vermont","573","553","0","1","8","0","0","11"
"1600000US5052075","North Troy village, Vermont","620","604","0","6","0","0","3","7"
